GN8_train_loss,GN8_train_acc,GN8_test_loss,GN8_test_acc
2.4762279987335205,7.8125,0.014886871075630187,32.57
2.9493355751037598,7.421875,0.012625379085540771,42.02
3.3642032146453857,7.291666666666667,0.011795463943481445,45.36
2.6869800090789795,8.0078125,0.010956616365909576,50.0
2.9541923999786377,7.65625,0.010678463673591614,51.38
2.7860212326049805,7.421875,0.010117185270786285,53.7
2.538325786590576,7.589285714285714,0.009527547496557235,56.38
2.5317389965057373,8.30078125,0.009642962658405304,55.74
2.504586696624756,8.680555555555555,0.009187089675664901,58.79
2.4572436809539795,8.28125,0.008775001001358033,60.5
2.3555285930633545,8.522727272727273,0.00896593752503395,58.92
2.505831480026245,8.528645833333334,0.009151833581924439,58.6
2.4114434719085693,8.353365384615385,0.00848789392709732,61.97
2.3588998317718506,8.426339285714286,0.00846767639517784,61.85
2.4125213623046875,8.28125,0.008272975915670396,63.01
2.3770127296447754,8.642578125,0.0082322804749012,63.6
2.4191501140594482,8.685661764705882,0.00809428603053093,63.51
2.337507724761963,8.76736111111111,0.00803407347202301,64.22
2.3447537422180176,8.84046052631579,0.008245886832475662,62.35
2.409250259399414,8.7890625,0.007928113698959351,64.61
2.359997510910034,8.816964285714286,,
2.3052799701690674,9.090909090909092,,
2.3608343601226807,8.967391304347826,,
2.334336519241333,9.016927083333334,,
2.350888729095459,8.96875,,
2.336770534515381,9.164663461538462,,
2.382891893386841,9.114583333333334,,
2.318849802017212,9.1796875,,
2.331092596054077,9.186422413793103,,
2.338148355484009,9.192708333333334,,
2.3098597526550293,9.375,,
2.3140037059783936,9.423828125,,
2.30981707572937,9.493371212121213,,
2.313453197479248,9.466911764705882,,
2.298790693283081,9.419642857142858,,
2.3136374950408936,9.526909722222221,,
2.308511972427368,9.522804054054054,,
2.3105251789093018,9.498355263157896,,
2.3323347568511963,9.375,,
2.305549144744873,9.43359375,,
2.3034634590148926,9.432164634146341,,
2.3011577129364014,9.542410714285714,,
2.300438642501831,9.611191860465116,,
2.3070967197418213,9.659090909090908,,
2.314509868621826,9.67013888888889,,
2.3028805255889893,9.697690217391305,,
2.296104669570923,9.773936170212766,,
2.302358388900757,9.847005208333334,,
2.298964500427246,9.933035714285714,,
2.313188314437866,9.890625,,
2.298529624938965,9.926470588235293,,
2.3014187812805176,10.006009615384615,,
2.2899229526519775,10.08254716981132,,
2.3055498600006104,10.083912037037036,,
2.317655086517334,10.056818181818182,,
2.3032333850860596,10.030691964285714,,
2.308910369873047,10.019188596491228,,
2.314607620239258,10.075431034482758,,
2.296844482421875,10.090042372881356,,
2.32151460647583,10.026041666666666,,
2.296809196472168,10.079405737704919,,
2.284519910812378,10.131048387096774,,
2.3054239749908447,10.131448412698413,,
2.296077251434326,10.1318359375,,
2.3097386360168457,10.060096153846153,,
2.308225393295288,10.002367424242424,,
2.300722599029541,10.027985074626866,,
2.3034706115722656,10.018382352941176,,
2.297658920288086,9.975090579710145,,
2.3053438663482666,9.988839285714286,,
2.301262617111206,10.002200704225352,,
2.3015527725219727,10.03689236111111,,
2.3060240745544434,10.049229452054794,,
2.3135406970977783,10.019003378378379,,
2.299039602279663,10.09375,,
2.2897961139678955,10.176809210526315,,
2.2942557334899902,10.186688311688311,,
2.3116273880004883,10.196314102564102,,
2.300342082977295,10.27492088607595,,
2.2920267581939697,10.2734375,,
2.2969183921813965,10.243055555555555,,
2.30014967918396,10.280106707317072,,
2.2884562015533447,10.353915662650602,,
2.283795118331909,10.416666666666666,,
2.285548210144043,10.441176470588236,,
2.301443099975586,10.419694767441861,,
